Zona,Quarter,horas,WPD_mean,WPD_p50,WPD_p90,WPD_PI_low90,WPD_PI_high90,E_free_kWh_m2,E_PI_low90,E_PI_high90,FNRR,coh,E_usable_kWh_m2,E_usable_PI_low90,E_usable_PI_high90
3,2021Q1,2160,12.5231628903527,9.00213704400798,29.2835443177263,12.5231628903527,12.5231628903527,27.0500318431619,27.0500318431619,27.0500318431619,0.00138888888888722,0.998611111111113,27.0124623544909,27.0124623544909,27.0124623544909
3,2021Q2,2184,3.04938491543429,1.28955834523025,7.80604802831241,3.04938491543429,3.04938491543429,6.6598566553085,6.6598566553085,6.6598566553085,0.0512536141115693,0.948746385888431,6.31851493225895,6.31851493225895,6.31851493225895
3,2021Q3,2208,6.50253827416566,3.42875883079173,15.1669373454761,6.50253827416566,6.50253827416566,14.3576045093578,14.3576045093578,14.3576045093578,0.0542132411512647,0.945786758848735,13.5792322337375,13.5792322337375,13.5792322337375
3,2021Q4,2208,2.62978695067053,1.43243279942045,6.81954951329804,2.62978695067053,2.62978695067053,5.80656958708053,5.80656958708053,5.80656958708053,0.0767151639640283,0.923284836035972,5.36111764913911,5.36111764913911,5.36111764913911
3,2022Q1,2160,1.92470368886142,1.07228712727906,4.53824810032993,1.92470368886142,1.92470368886142,4.15735996794066,4.15735996794066,4.15735996794066,0.0371777514046652,0.962822248595335,4.00279867255285,4.00279867255285,4.00279867255285
3,2022Q2,2184,3.2485268127203,1.76439823318532,7.81018859498948,3.23523924455537,3.29499708536911,7.09478255898113,7.06576251010894,7.19627363444613,0.0668007034300405,0.933199296569959,6.62084609335801,6.59376460416405,6.71555749359008
3,2022Q3,2208,2.92312915068037,2.38531070006491,5.84114225554429,0,6603245785.4465,6.45426916470226,0,14579966694.2659,0.0465055173190909,0.953494482680909,6.15411003828113,0,13901917800.6539
3,2022Q4,2208,2.92312915068037,2.38531070006491,5.84114225554429,0,169104835654775,6.45426916470226,0,373383477125742,0.0465055173190909,0.953494482680909,6.15411003828113,0,356019085363609
3,2023Q1,2160,2.92312915068037,2.38531070006491,5.84114225554429,0,337053884249528000,6.31395896546961,0,728036389978981000,0.046512917310228,0.953487082689772,6.02027831420855,0,694173293573052000
3,2023Q2,2184,2.92312915068037,2.38531070006491,5.84114225554429,0,2.09466447601121e+20,6.38411406508593,0,4.57474721560848e+20,0.0465091766553677,0.953490823344632,6.08719417624483,0,4.36197948920409e+20
3,2023Q3,2208,2.92312915068037,2.38531070006491,5.84114225554429,0,6.33015803019592e+22,6.45426916470226,0,1.39769889306726e+23,0.0465055173190909,0.953494482680909,6.15411003828113,0,1.33269818298885e+23
3,2023Q4,2208,2.92312915068037,2.38531070006491,5.84114225554429,0,1.10147444586357e+25,6.45426916470226,0,2.43205557646675e+25,0.0465055173190909,0.953494482680909,6.15411003828113,0,2.31895157373439e+25
3,2024Q1,2184,2.92312915068037,2.38531070006491,5.84114225554429,0,1.20563788128649e+27,6.38411406508593,0,2.6331131327297e+27,0.0465091766553677,0.953490823344632,6.08719417624483,0,2.51064920888601e+27
3,2024Q2,2184,2.92312915068037,2.38531070006491,5.84114225554429,0,9.403113410409e+28,6.38411406508593,0,2.05363996883332e+29,0.0465091766553677,0.953490823344632,6.08719417624483,0,1.95812686473633e+29
3,2024Q3,2208,2.92312915068037,2.38531070006491,5.84114225554429,0,5.80031284074789e+30,6.45426916470226,0,1.28070907523713e+31,0.0465055173190909,0.953494482680909,6.15411003828113,0,1.22114903715798e+31
