Zona,Year,Q,YQ,horas_teo,horas_obs,coverage,WPD_p50,WPD_p90,WPD_mean,E_free,E_usable,FNRR,coh,E_free_lo,E_free_hi
3,2024,4,2024 Q4,2208,0,1,3.60517358538823,2.61475079093299,3.20900446760613,2.93174639238082,2.93174639238082,0,1,0,44.7848682255374
3,2025,1,2025 Q1,2160,0,1,3.60517358538823,2.5841420813066,3.19676098375558,2.68157965293794,2.68157965293794,0,1,0,44.7848682255374
3,2025,2,2025 Q2,2184,0,1,3.60517358538823,3.32727092633464,3.49401252176679,2.36205043838973,2.36205043838973,0,1,0,44.7848682255374
3,2025,3,2025 Q3,2208,0,1,3.60517358538823,5.95439742642384,4.54486312180247,3.25000795447898,2.55925255429392,0.212539602936385,0.787460397063615,0,44.7848682255374
3,2025,4,2025 Q4,2208,0,1,3.60517358538823,2.05061738630011,2.98335110575298,1.81491141222108,1.81491141222108,0,1,0,44.7848682255374
3,2026,1,2026 Q1,2160,0,1,3.60517358538823,2.02478560226878,2.97301839214045,1.75351464429479,1.75351464429479,0,1,0,44.7848682255374
3,2026,2,2026 Q2,2184,0,1,3.60517358538823,2.65193859455529,3.22387958905505,1.5133600673823,1.5133600673823,0,1,0,44.7848682255374
3,2026,3,2026 Q3,2208,0,1,3.60517358538823,4.86906454339928,4.11072996859265,2.18727375473188,1.88753488045598,0.137037658696108,0.862962341303892,0,44.7848682255374
3,2026,4,2026 Q4,2208,0,1,3.60517358538823,1.57452504359077,2.79291416866925,1.11934728928217,1.11934728928217,0,1,0,44.7848682255374
3,2027,1,2027 Q1,2160,0,1,3.60517358538823,1.55272467779992,2.7841940223529,1.03060605015539,1.03060605015539,0,1,0,44.7848682255374
3,2027,2,2027 Q2,2184,0,1,3.60517358538823,2.08200150289622,2.99590475239143,0.853912085585261,0.853912085585261,0,1,0,44.7848682255374
3,2027,3,2027 Q3,2208,0,1,3.60517358538823,3.95311333282541,3.7443494843631,1.34746801544082,1.28612855335231,0.0455220171355565,0.954477982864443,0,44.7848682255374
